index,value,infrence_time,Learning algorithm,Number of features selected (K),chosen_features,Selected Features scores,Filtering Algorithm,Fold,fs_time,Dataset Name,Number of samples,Original Number of features,CV Method
AUC,0.64808977014295,5.782606442355447e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.12326729233850135,5.782606442355447e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,5.782606442355447e-06,5.782606442355447e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.11805555555555555,5.221425089985132e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.13264446103607505,5.221425089985132e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6738319322612085,5.221425089985132e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.14651850319807297,5.221425089985132e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,5.221425089985132e-06,5.221425089985132e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.10069444444444445,8.188291556305356e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.11920677497138507,8.188291556305356e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6402569647498375,8.188291556305356e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.11616017304817178,8.188291556305356e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,8.188291556305356e-06,8.188291556305356e-06,LogisticRegression,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.1423611111111111,0.00019398001928089395,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.20920280627712232,0.00019398001928089395,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6406262690870694,0.00019398001928089395,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.15540321787181227,0.00019398001928089395,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,0.00019398001928089395,0.00019398001928089395,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.14930555555555555,0.00019080886979483896,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.18167338353710422,0.00019080886979483896,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6757841054459065,0.00019080886979483896,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.17296165436205224,0.00019080886979483896,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,0.00019080886979483896,0.00019080886979483896,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.09722222222222222,0.00016990238671294518,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.10893953748305625,0.00016990238671294518,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6431086033950617,0.00016990238671294518,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.12371722698863859,0.00016990238671294518,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,0.00016990238671294518,0.00016990238671294518,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,2,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.14583333333333334,2.7723675076332358e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.18563775088377776,2.7723675076332358e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.6672333140432098,2.7723675076332358e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.17598170545189104,2.7723675076332358e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,2.7723675076332358e-05,2.7723675076332358e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,3,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.125,1.7520774983697467e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.17313114207855415,1.7520774983697467e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.64292585485705,1.7520774983697467e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.14795577381413555,1.7520774983697467e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,1.7520774983697467e-05,1.7520774983697467e-05,RandomForestClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,4,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.13541666666666666,9.359549989716874e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.20259840924994235,9.359549989716874e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.5465885035940545,9.359549989716874e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.057256383984563265,9.359549989716874e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
infrence_time,9.359549989716874e-06,9.359549989716874e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,0,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
accuracy,0.09722222222222222,7.677370578878456e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
MCC,0.10628312182828306,7.677370578878456e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
AUC,0.5560482786102989,7.677370578878456e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
PR-AUC,0.05930442010930703,7.677370578878456e-06,KNeighborsClassifier,20,"['29', '961', '994', '1021', '993', '992', '991', '960', '928', '1', '96', '64', '63', '33', '32', '31', '30', '1022', '0', '1023']","[  882.23258589   927.89630318   968.28617111   996.65335125
  2622.97999131  9799.02698964  2979.00117799  3553.96797369
  1603.10247409  3232.42100299  1371.69197417  2455.94513076
  1178.30118527  1090.30507392  3324.75232061  4874.15463336
  2695.45190628  3930.41066194 10206.27987336 10857.34657223]",f_classif,1,0.0862181019037962,scikit_COIL20,1440,1024,StratifiedKFold n_splits = 5
