index,value,infrence_time,Learning algorithm,Number of features selected (K),chosen_features,Selected Features scores,Filtering Algorithm,Fold,fs_time,Dataset Name,Number of samples,Original Number of features,CV Method
infrence_time,0.003511121285330389,0.003511121285330389,KNeighborsClassifier,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
accuracy,0.8041237113402062,0.003499083566604201,GaussianNB,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
MCC,0.6096216125406435,0.003499083566604201,GaussianNB,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
AUC,0.8691389599317988,0.003499083566604201,GaussianNB,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
PR-AUC,0.8278820233577392,0.003499083566604201,GaussianNB,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
infrence_time,0.003499083566604201,0.003499083566604201,GaussianNB,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
accuracy,0.7938144329896907,0.01684409053516142,SVC,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
MCC,0.5861505513826034,0.01684409053516142,SVC,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
AUC,0.8772378516624042,0.01684409053516142,SVC,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
PR-AUC,0.8618710128226638,0.01684409053516142,SVC,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
infrence_time,0.01684409053516142,0.01684409053516142,SVC,50,"['Contig64861_RC', 'NM_005219', 'NM_003748', 'NM_020188', 'Contig54260_RC', 'NM_018354', 'NM_005444', 'Contig31288_RC', 'NM_016359', 'Contig55725_RC', 'Contig42933_RC', 'NM_003875', 'NM_001168', 'Contig46218_RC', 'NM_002811', 'NM_000135', 'Contig28552_RC', 'NM_016444', 'NM_004504', 'NM_021000', 'Contig52554_RC', 'NM_004890', 'AF073519', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_005744', 'D13540', 'Contig11065_RC', 'NM_012479', 'Contig42563_RC', 'NM_014675', 'Contig38726_RC', 'NM_013438', 'Contig33814_RC', 'AB023216', 'NM_000286', 'Contig47544_RC', 'NM_020974', 'NM_005721', 'NM_016017', 'NM_003862', 'NM_016448', 'Contig20217_RC', 'NM_020120', 'AL050227', 'AF052087', 'Contig14882_RC', 'AL080059']","[16.74034299 16.92352134 16.79905744 17.04703611 17.15870936 17.17037912
 17.18444003 17.21296358 17.22818507 19.12051568 17.80624339 19.01812426
 19.76631663 18.94992544 17.53879269 17.61939492 17.55231085 18.72514528
 19.78866987 17.53434549 19.0865566  18.87113756 19.29100269 19.15228415
 17.67981804 19.92150338 19.09204618 18.51091325 17.70325278 17.94290886
 17.54414374 17.49908827 19.34846076 19.93820114 20.58799634 21.84015772
 22.25142489 20.07016523 22.07440011 23.28665779 21.49553456 21.65606729
 24.11533821 22.36467521 20.61759216 22.16586332 20.11623902 20.24659137
 28.36224275 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
accuracy,0.7731958762886598,0.1575884984556547,LogisticRegression,100,"['Contig57595', 'AJ224741', 'NM_000127', 'NM_005805', 'NM_007111', 'Contig53488', 'AB033032', 'NM_001809', 'NM_006607', 'NM_000291', 'NM_021184', 'Contig55377_RC', 'Contig53223', 'AL035297', 'NM_005915', 'NM_004701', 'Contig37663_RC', 'NM_002358', 'U82987', 'NM_006681', 'NM_018265', 'NM_018410', 'Contig51963', 'NM_002268', 'NM_000849', 'NM_000017', 'NM_001216', 'NM_020123', 'Contig46421_RC', 'NM_002106', 'NM_003450', 'NM_003981', 'Contig38726_RC', 'Contig31288_RC', 'Contig14882_RC', 'AL050227', 'AF073519', 'NM_004890', 'NM_018354', 'Contig20217_RC', 'Contig64861_RC', 'NM_016448', 'NM_004163', 'NM_016444', 'NM_003862', 'NM_002914', 'Contig51800', 'NM_002811', 'NM_006763', 'NM_003875', 'U45975', 'NM_018391', 'NM_016017', 'NM_005721', 'NM_020974', 'Contig54742_RC', 'NM_020188', 'NM_014714', 'NM_003882', 'NM_005444', 'Contig47544_RC', 'NM_000286', 'NM_001168', 'Contig46218_RC', 'AB023216', 'NM_012429', 'Contig28552_RC', 'NM_002636', 'NM_004504', 'NM_005219', 'NM_006544', 'Contig33814_RC', 'NM_005733', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_013438', 'D13540', 'NM_012261', 'NM_012479', 'Contig42563_RC', 'NM_016359', 'NM_014675', 'Contig5816_RC', 'Contig54260_RC', 'NM_007292', 'NM_003748', 'NM_020132', 'NM_004994', 'Contig55725_RC', 'Contig42933_RC', 'NM_000135', 'NM_021000', 'Contig52554_RC', 'NM_020120', 'NM_005744', 'AF052087', 'Contig11065_RC', 'AL080059']","[14.97259337 14.97538345 14.97842485 15.39863014 15.73110096 15.89801371
 15.84687397 15.76266869 15.35915556 15.15499649 15.10374116 15.50069766
 15.48558843 15.06266101 15.77848581 15.24415793 15.61861237 15.2925002
 15.82512    15.85558542 15.95250464 15.48230262 15.27433323 15.9351265
 15.80559592 15.42530644 15.68840353 15.07724612 15.15688061 15.76637108
 15.08817463 16.12772768 19.93820114 17.21296358 28.36224275 20.11623902
 19.29100269 18.87113756 17.17037912 20.61759216 16.74034299 22.36467521
 16.30059461 18.72514528 24.11533821 16.54223808 16.51536149 17.53879269
 16.3652994  19.01812426 16.1919767  16.58897848 21.65606729 21.49553456
 23.28665779 16.27345675 17.04703611 16.70561096 16.48386292 17.18444003
 22.07440011 20.07016523 19.76631663 18.94992544 22.25142489 16.61631569
 17.55231085 16.4674959  19.78866987 16.92352134 16.27542843 21.84015772
 16.32484306 19.15228415 17.67981804 19.92150338 19.09204618 20.58799634
 17.70325278 16.73553068 17.54414374 17.49908827 17.22818507 19.34846076
 16.19385969 17.15870936 16.41428557 16.79905744 16.52883915 16.16883435
 19.12051568 17.80624339 17.61939492 17.53434549 19.0865566  22.16586332
 18.51091325 20.24659137 17.94290886 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
MCC,0.5451832907075874,0.1575884984556547,LogisticRegression,100,"['Contig57595', 'AJ224741', 'NM_000127', 'NM_005805', 'NM_007111', 'Contig53488', 'AB033032', 'NM_001809', 'NM_006607', 'NM_000291', 'NM_021184', 'Contig55377_RC', 'Contig53223', 'AL035297', 'NM_005915', 'NM_004701', 'Contig37663_RC', 'NM_002358', 'U82987', 'NM_006681', 'NM_018265', 'NM_018410', 'Contig51963', 'NM_002268', 'NM_000849', 'NM_000017', 'NM_001216', 'NM_020123', 'Contig46421_RC', 'NM_002106', 'NM_003450', 'NM_003981', 'Contig38726_RC', 'Contig31288_RC', 'Contig14882_RC', 'AL050227', 'AF073519', 'NM_004890', 'NM_018354', 'Contig20217_RC', 'Contig64861_RC', 'NM_016448', 'NM_004163', 'NM_016444', 'NM_003862', 'NM_002914', 'Contig51800', 'NM_002811', 'NM_006763', 'NM_003875', 'U45975', 'NM_018391', 'NM_016017', 'NM_005721', 'NM_020974', 'Contig54742_RC', 'NM_020188', 'NM_014714', 'NM_003882', 'NM_005444', 'Contig47544_RC', 'NM_000286', 'NM_001168', 'Contig46218_RC', 'AB023216', 'NM_012429', 'Contig28552_RC', 'NM_002636', 'NM_004504', 'NM_005219', 'NM_006544', 'Contig33814_RC', 'NM_005733', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_013438', 'D13540', 'NM_012261', 'NM_012479', 'Contig42563_RC', 'NM_016359', 'NM_014675', 'Contig5816_RC', 'Contig54260_RC', 'NM_007292', 'NM_003748', 'NM_020132', 'NM_004994', 'Contig55725_RC', 'Contig42933_RC', 'NM_000135', 'NM_021000', 'Contig52554_RC', 'NM_020120', 'NM_005744', 'AF052087', 'Contig11065_RC', 'AL080059']","[14.97259337 14.97538345 14.97842485 15.39863014 15.73110096 15.89801371
 15.84687397 15.76266869 15.35915556 15.15499649 15.10374116 15.50069766
 15.48558843 15.06266101 15.77848581 15.24415793 15.61861237 15.2925002
 15.82512    15.85558542 15.95250464 15.48230262 15.27433323 15.9351265
 15.80559592 15.42530644 15.68840353 15.07724612 15.15688061 15.76637108
 15.08817463 16.12772768 19.93820114 17.21296358 28.36224275 20.11623902
 19.29100269 18.87113756 17.17037912 20.61759216 16.74034299 22.36467521
 16.30059461 18.72514528 24.11533821 16.54223808 16.51536149 17.53879269
 16.3652994  19.01812426 16.1919767  16.58897848 21.65606729 21.49553456
 23.28665779 16.27345675 17.04703611 16.70561096 16.48386292 17.18444003
 22.07440011 20.07016523 19.76631663 18.94992544 22.25142489 16.61631569
 17.55231085 16.4674959  19.78866987 16.92352134 16.27542843 21.84015772
 16.32484306 19.15228415 17.67981804 19.92150338 19.09204618 20.58799634
 17.70325278 16.73553068 17.54414374 17.49908827 17.22818507 19.34846076
 16.19385969 17.15870936 16.41428557 16.79905744 16.52883915 16.16883435
 19.12051568 17.80624339 17.61939492 17.53434549 19.0865566  22.16586332
 18.51091325 20.24659137 17.94290886 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
AUC,0.8947144075021314,0.1575884984556547,LogisticRegression,100,"['Contig57595', 'AJ224741', 'NM_000127', 'NM_005805', 'NM_007111', 'Contig53488', 'AB033032', 'NM_001809', 'NM_006607', 'NM_000291', 'NM_021184', 'Contig55377_RC', 'Contig53223', 'AL035297', 'NM_005915', 'NM_004701', 'Contig37663_RC', 'NM_002358', 'U82987', 'NM_006681', 'NM_018265', 'NM_018410', 'Contig51963', 'NM_002268', 'NM_000849', 'NM_000017', 'NM_001216', 'NM_020123', 'Contig46421_RC', 'NM_002106', 'NM_003450', 'NM_003981', 'Contig38726_RC', 'Contig31288_RC', 'Contig14882_RC', 'AL050227', 'AF073519', 'NM_004890', 'NM_018354', 'Contig20217_RC', 'Contig64861_RC', 'NM_016448', 'NM_004163', 'NM_016444', 'NM_003862', 'NM_002914', 'Contig51800', 'NM_002811', 'NM_006763', 'NM_003875', 'U45975', 'NM_018391', 'NM_016017', 'NM_005721', 'NM_020974', 'Contig54742_RC', 'NM_020188', 'NM_014714', 'NM_003882', 'NM_005444', 'Contig47544_RC', 'NM_000286', 'NM_001168', 'Contig46218_RC', 'AB023216', 'NM_012429', 'Contig28552_RC', 'NM_002636', 'NM_004504', 'NM_005219', 'NM_006544', 'Contig33814_RC', 'NM_005733', 'NM_006027', 'NM_003239', 'D42044', 'NM_001280', 'NM_013438', 'D13540', 'NM_012261', 'NM_012479', 'Contig42563_RC', 'NM_016359', 'NM_014675', 'Contig5816_RC', 'Contig54260_RC', 'NM_007292', 'NM_003748', 'NM_020132', 'NM_004994', 'Contig55725_RC', 'Contig42933_RC', 'NM_000135', 'NM_021000', 'Contig52554_RC', 'NM_020120', 'NM_005744', 'AF052087', 'Contig11065_RC', 'AL080059']","[14.97259337 14.97538345 14.97842485 15.39863014 15.73110096 15.89801371
 15.84687397 15.76266869 15.35915556 15.15499649 15.10374116 15.50069766
 15.48558843 15.06266101 15.77848581 15.24415793 15.61861237 15.2925002
 15.82512    15.85558542 15.95250464 15.48230262 15.27433323 15.9351265
 15.80559592 15.42530644 15.68840353 15.07724612 15.15688061 15.76637108
 15.08817463 16.12772768 19.93820114 17.21296358 28.36224275 20.11623902
 19.29100269 18.87113756 17.17037912 20.61759216 16.74034299 22.36467521
 16.30059461 18.72514528 24.11533821 16.54223808 16.51536149 17.53879269
 16.3652994  19.01812426 16.1919767  16.58897848 21.65606729 21.49553456
 23.28665779 16.27345675 17.04703611 16.70561096 16.48386292 17.18444003
 22.07440011 20.07016523 19.76631663 18.94992544 22.25142489 16.61631569
 17.55231085 16.4674959  19.78866987 16.92352134 16.27542843 21.84015772
 16.32484306 19.15228415 17.67981804 19.92150338 19.09204618 20.58799634
 17.70325278 16.73553068 17.54414374 17.49908827 17.22818507 19.34846076
 16.19385969 17.15870936 16.41428557 16.79905744 16.52883915 16.16883435
 19.12051568 17.80624339 17.61939492 17.53434549 19.0865566  22.16586332
 18.51091325 20.24659137 17.94290886 39.40566823]",f_classif,0,0.08950251713395119,ARFF_Breast,97,24188,StratifiedKFold n_splits = 5
